name,price,url,category,city,metric
Natural Hot Washed PET Bottle Flake,₹60/ kg,https://www.indiamart.com/proddetail/pet-bottle-flake-23633018497.html,pet-bottle-flake,ahmedabad,kg
Unwashed Milky White PET Bottle Flakes,₹40/ kg,https://www.indiamart.com/proddetail/milky-white-pet-bottle-flakes-2850955152330.html,pet-bottle-flake,ahmedabad,kg
"Natural Hot Washed pet flakes, Packaging Type: Plastic Bag, Packaging Size: 25 Kgs Bag",₹65/ kg,https://www.indiamart.com/proddetail/pet-flakes-2849423130912.html,pet-bottle-flake,ahmedabad,kg
Natural Hot Washed Pet Flakes,₹50/ kg,https://www.indiamart.com/proddetail/pet-flakes-2851775610812.html,pet-bottle-flake,ahmedabad,kg
Pet Bottles Flakes First Quality,₹38/ kg,https://www.indiamart.com/proddetail/pet-bottles-flakes-first-quality-15228874412.html,pet-bottle-flake,ahmedabad,kg
Natural Hot Washed Pet Bottle Flakes,₹85/ kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-26561140662.html,pet-bottle-flake,ahmedabad,kg
"PET Bottle Flakes, Packaging Type: Pp Bag",₹50/ kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-22605371030.html,pet-bottle-flake,ahmedabad,kg
Milky White Pet Flakes,₹65/ kg,https://www.indiamart.com/proddetail/pet-flakes-2850803046512.html,pet-bottle-flake,ahmedabad,kg
"Green Hot Washed Recycled PET Bottle Flakes G 2, Packaging Type: Plastic Bag, Packaging Size: 50 Kg",₹58/ kg,https://www.indiamart.com/proddetail/recycled-pet-bottle-flakes-g-2-19219998412.html,pet-bottle-flake,ahmedabad,kg
Natural Pet Flakes,₹64/ kg,https://www.indiamart.com/proddetail/pet-flakes-27095474830.html,pet-bottle-flake,ahmedabad,kg
clear Hot Washed Pet Bottle Scrap,₹48/ kg,https://www.indiamart.com/proddetail/pet-bottle-scrap-2851568495030.html,pet-bottle-flake,ahmedabad,kg
Transparent & Blue Hot Washed Mixed Color Pet Flakes,₹58/ kg,https://www.indiamart.com/proddetail/mixed-color-pet-flakes-24618893555.html,pet-bottle-flake,ahmedabad,kg
Natural Pet fine,₹30/ kg,https://www.indiamart.com/proddetail/pet-fine-24253671233.html,pet-bottle-flake,ahmedabad,kg
Milky White PET Bottle Flakes Scrap,₹55/ kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-scrap-21100751291.html,pet-bottle-flake,ahmedabad,kg
"Polyester Flakes For Industrial, Packaging Type: Plastic Bag",₹17/ kg,https://www.indiamart.com/proddetail/polyester-flakes-23221009112.html,pet-bottle-flake,ahmedabad,kg
Natural Unwashed PET Bottle Flakes,₹78/ kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-27550973312.html,pet-bottle-flake,ahmedabad,kg
White Hot Washed Clear PET Flakes,₹54/ kg,https://www.indiamart.com/proddetail/clear-pet-flakes-2851833980891.html,pet-bottle-flake,ahmedabad,kg
