name,price,url,category,city,metric
Natural Hot Washed PET Bottle Flake,₹60/ kg,https://www.indiamart.com/proddetail/pet-bottle-flake-23633018497.html,pet-bottle-flake,ahmedabad,kg
Unwashed White milky pet,₹42/ kg,https://www.indiamart.com/proddetail/white-milky-pet-2850955133630.html,pet-bottle-flake,ahmedabad,kg
Natural Hot Washed Pet Bottle Flakes,₹60/ kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-2849540744955.html,pet-bottle-flake,ahmedabad,kg
Natural Hot Washed Pet Bottle Flakes,₹85/ kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-26561140662.html,pet-bottle-flake,ahmedabad,kg
Natural Hot Washed Pet Flakes,₹50/ kg,https://www.indiamart.com/proddetail/pet-flakes-2851775610812.html,pet-bottle-flake,ahmedabad,kg
Pet Bottles Flakes First Quality,₹38/ kg,https://www.indiamart.com/proddetail/pet-bottles-flakes-first-quality-15228874412.html,pet-bottle-flake,ahmedabad,kg
"PET Bottle Flakes, Packaging Type: Pp Bag",₹50/ kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-22605371030.html,pet-bottle-flake,ahmedabad,kg
Milky White Pet Flakes,₹65/ kg,https://www.indiamart.com/proddetail/pet-flakes-2850803046512.html,pet-bottle-flake,ahmedabad,kg
"Green Hot Washed Recycled PET Bottle Flakes G 2, Packaging Type: Plastic Bag, Packaging Size: 50 Kg",₹58/ kg,https://www.indiamart.com/proddetail/recycled-pet-bottle-flakes-g-2-19219998412.html,pet-bottle-flake,ahmedabad,kg
Natural Pet Flakes,₹64/ kg,https://www.indiamart.com/proddetail/pet-flakes-27095474830.html,pet-bottle-flake,ahmedabad,kg
clear Hot Washed Pet Bottle Scrap,₹48/ kg,https://www.indiamart.com/proddetail/pet-bottle-scrap-2851568495030.html,pet-bottle-flake,ahmedabad,kg
"Transparent Crushed Pet Clear Flakes, For Bottle Making, Packaging Type: Bag",₹62/ kg,https://www.indiamart.com/proddetail/pet-clear-flakes-24618890473.html,pet-bottle-flake,ahmedabad,kg
Natural Hot Washed Pet Flakes,₹50/ kg,https://www.indiamart.com/proddetail/pet-flakes-24825024633.html,pet-bottle-flake,ahmedabad,kg
Milky White PET Bottle Flakes Scrap,₹55/ kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-scrap-21100751291.html,pet-bottle-flake,ahmedabad,kg
Natural Unwashed PET Bottle Flakes,₹78/ kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-27550973312.html,pet-bottle-flake,ahmedabad,kg
"Polyester Flakes For Industrial, Packaging Type: Plastic Bag",₹17/ kg,https://www.indiamart.com/proddetail/polyester-flakes-23221009112.html,pet-bottle-flake,ahmedabad,kg
"Plastic PET Bottle Flake, Packaging Type: PP Bag, Packaging Size: 40 Kg",₹57/ kg,https://www.indiamart.com/proddetail/plastic-pet-bottle-flake-21558730197.html,pet-bottle-flake,ahmedabad,kg
Unwashed Green PET Bottle Flakes,₹56/ kg,https://www.indiamart.com/proddetail/green-pet-bottle-flakes-2850424150955.html,pet-bottle-flake,ahmedabad,kg
White Hot Washed Clear PET Flakes,₹54/ kg,https://www.indiamart.com/proddetail/clear-pet-flakes-2851833980891.html,pet-bottle-flake,ahmedabad,kg
Cold Washed Blue PET Bottle Flake,₹60/ kg,https://www.indiamart.com/proddetail/blue-pet-bottle-flake-2851358658748.html,pet-bottle-flake,ahmedabad,kg
Pet Bottle Flakes 100 Clear,"₹3,000/ kg",https://www.indiamart.com/sarvatipolitec-limited/,pet-bottle-flake,agra,kg
Flake PET Granules,₹80/ kg,https://www.indiamart.com/proddetail/flake-pet-granules-20988380888.html,pet-bottle-flake,amritsar,kg
Plastic Chair Flakes,₹46/ kg,https://www.indiamart.com/msr-industries-allahabad/,pet-bottle-flake,allahabad,kg
"Silver Cast Iron Scrap, For Metal Industry",₹48/ kg,https://www.indiamart.com/proddetail/silver-cast-iron-scrap-27016372962.html,ferrous-metal-scrap,ahmedabad,kg
